timestamp,value,seasonal,trend,resid,thr1,thr2
2009.0,0.02,-0.12000000000000001,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2010.0,0.02,-0.12000000000000001,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2011.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2012.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2013.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2014.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2015.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2016.0,0.01,-0.125,0.12,0.015,-0.26164958918958564,0.22707110992114019
2017.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2018.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2019.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2020.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2021.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2022.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2023.0,0.01,-0.13,0.12,0.020000000000000004,-0.26164958918958564,0.22707110992114019
2024.0,0.0,-0.13,0.12,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2025.0,0.0,-0.13624999999999998,0.12,0.016249999999999987,-0.26164958918958564,0.22707110992114019
2026.0,0.0,-0.14,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2027.0,0.0,-0.14,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2028.0,0.0,-0.14,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2029.0,0.0,-0.14,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2030.0,0.0,-0.14,0.12,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2031.0,0.0,-0.14,0.1225,0.017500000000000016,-0.26164958918958564,0.22707110992114019
2032.0,0.0,-0.14,0.1275,0.012500000000000011,-0.26164958918958564,0.22707110992114019
2033.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2034.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2035.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2036.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2037.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2038.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2039.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2040.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2041.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2042.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2043.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2044.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2045.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2046.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2047.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2048.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2049.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2050.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2051.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2052.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2053.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2054.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2055.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2056.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2057.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2058.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2059.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2060.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2061.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2062.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
